 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0001-0374,399,16.404,4.780,197.001,373.680,197.009,374.010,185,362,23,24,0.928,6545.000,6545.000,1.172,0.853,0.944
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0003-0411,648,18.144,5.080,203.150,411.938,203.265,411.935,186,397,36,28,0.763,11757.000,11757.000,1.495,0.669,0.901
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0005-0440,910,22.457,6.572,551.734,441.231,551.342,441.228,535,422,37,37,0.486,20436.000,20436.000,1.134,0.882,0.853
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0006-0446,312,19.324,5.735,1014.772,446.776,1014.972,446.676,1006,434,18,24,0.852,6029.000,6029.000,1.334,0.750,0.918
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0008-0478,925,33.590,16.430,694.847,476.647,694.700,477.469,672,463,49,30,0.425,31071.000,31071.000,2.043,0.489,0.773
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0009-0484,673,47.716,19.989,417.307,483.377,417.156,483.267,403,465,26,38,0.796,32113.000,32113.000,1.515,0.660,0.920
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0012-0497,737,30.522,13.756,61.372,498.292,61.457,498.613,42,483,40,28,0.751,22495.000,22495.000,1.565,0.639,0.903
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0013-0493,263,17.806,6.403,163.481,493.804,163.462,493.617,153,484,20,19,0.864,4683.000,4683.000,1.104,0.906,0.915
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0015-0514,535,27.555,6.281,941.564,514.569,941.613,514.608,929,499,24,31,0.789,14742.000,14742.000,1.398,0.715,0.907
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0016-0517,477,49.572,29.167,739.563,516.383,739.021,516.662,728,502,23,30,0.800,23646.000,23646.000,1.341,0.746,0.909
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0019-0534,707,43.909,18.662,1159.054,532.100,1158.948,531.925,1145,515,27,38,0.659,31044.000,31044.000,1.497,0.668,0.866
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0020-0530,495,62.291,41.321,831.407,529.496,831.665,529.369,820,516,24,28,0.905,30834.000,30834.000,1.206,0.829,0.942
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s4h1_Merged.tif_rotated.tif:0023-0541,811,28.002,9.387,257.274,541.154,257.209,540.835,239,520,38,43,0.575,22710.000,22710.000,1.626,0.615,0.826
